customer_id,acquisition_channel,region,recency_days,frequency,monetary_value,customer_aov,first_order_date,last_order_date,recency_score,frequency_score,monetary_score,rfm_segment,churned_90d
C005138,Organic Search,West,11,3,561.3,187.1,2025-12-08,2025-12-21,5,5,5,Champions,0
C001391,Affiliate,East,58,2,561.26,280.63,2025-10-08,2025-11-04,4,5,5,Champions,0
C006334,Direct,South,469,1,559.88,559.88,2024-09-19,2024-09-19,1,4,5,At Risk,1
C009474,Social,West,50,2,558.89,279.44,2025-06-18,2025-11-12,4,5,5,Champions,0
C006824,Paid Search,West,181,1,558.02,558.02,2025-07-04,2025-07-04,2,4,5,At Risk,1
C002528,Direct,East,353,1,557.97,557.97,2025-01-13,2025-01-13,1,4,5,At Risk,1
C000506,Affiliate,West,28,3,557.36,185.79,2025-10-10,2025-12-04,5,5,5,Champions,0
C004091,Affiliate,West,11,3,556.94,185.65,2024-08-14,2025-12-21,5,5,5,Champions,0
C006264,Organic Search,East,57,2,555.77,277.88,2025-09-28,2025-11-05,4,5,5,Champions,0
C007187,Paid Search,South,4,3,555.38,185.13,2025-10-10,2025-12-28,5,5,5,Champions,0
C009640,Paid Search,South,206,1,555.34,555.34,2025-06-09,2025-06-09,2,4,5,At Risk,1
C008146,Organic Search,North,35,3,554.8,184.93,2025-03-24,2025-11-27,4,5,5,Champions,0
C007273,Paid Search,West,191,3,554.2,184.73,2025-03-25,2025-06-24,2,5,5,At Risk,1
C003357,Organic Search,North,546,1,553.68,553.68,2024-07-04,2024-07-04,1,4,5,At Risk,1
C008976,Organic Search,West,28,3,553.32,184.44,2025-09-06,2025-12-04,5,5,5,Champions,0
C001097,Paid Search,South,36,3,552.87,184.29,2024-11-22,2025-11-26,4,5,5,Champions,0
C003545,Affiliate,South,90,2,552.02,276.01,2025-08-18,2025-10-03,3,5,5,Loyal Customers,0
C005192,Email,East,165,2,551.56,275.78,2025-06-14,2025-07-20,2,5,5,At Risk,1
C004349,Affiliate,North,332,1,550.71,550.71,2025-02-03,2025-02-03,1,4,5,At Risk,1
C001896,Email,West,15,3,549.59,183.2,2025-08-09,2025-12-17,5,5,5,Champions,0
C000247,Affiliate,North,84,2,549.37,274.69,2024-04-27,2025-10-09,3,5,5,Loyal Customers,0
C000843,Paid Search,North,184,2,549.14,274.57,2025-05-06,2025-07-01,2,5,5,At Risk,1
C002705,Affiliate,East,61,2,549.08,274.54,2025-08-10,2025-11-01,4,5,5,Champions,0
C008985,Affiliate,North,17,4,548.92,137.23,2025-02-28,2025-12-15,5,5,5,Champions,0
C006674,Organic Search,South,185,2,548.42,274.21,2025-01-26,2025-06-30,2,5,5,At Risk,1
C001032,Affiliate,East,163,2,548.19,274.1,2025-01-07,2025-07-22,2,5,5,At Risk,1
C009948,Paid Search,South,28,2,547.99,274.0,2025-11-13,2025-12-04,5,5,5,Champions,0
C004675,Email,Central,1,3,547.56,182.52,2025-11-14,2025-12-31,5,5,5,Champions,0
C006527,Paid Search,South,86,3,546.12,182.04,2025-03-29,2025-10-07,3,5,5,Loyal Customers,0
C000074,Social,South,34,1,545.86,545.86,2025-11-28,2025-11-28,5,4,5,Champions,0
C004961,Email,West,183,2,545.53,272.76,2025-01-10,2025-07-02,2,5,5,At Risk,1
C006219,Email,West,148,3,545.45,181.82,2025-07-26,2025-08-06,3,5,5,Loyal Customers,1
C006919,Organic Search,South,504,1,544.5,544.5,2024-08-15,2024-08-15,1,4,5,At Risk,1
C004109,Affiliate,East,19,2,544.1,272.05,2025-10-24,2025-12-13,5,5,5,Champions,0
C008529,Social,East,445,1,543.48,543.48,2024-10-13,2024-10-13,1,4,5,At Risk,1
C006045,Affiliate,North,43,2,542.34,271.17,2025-08-08,2025-11-19,4,5,5,Champions,0
C003301,Email,North,153,3,542.26,180.75,2025-02-25,2025-08-01,3,5,5,Loyal Customers,1
C009167,Direct,Central,19,3,541.57,180.52,2025-04-06,2025-12-13,5,5,5,Champions,0
C004664,Paid Search,West,69,2,540.98,270.49,2025-10-01,2025-10-24,4,5,5,Champions,0
C006857,Direct,South,159,1,540.84,540.84,2025-07-26,2025-07-26,3,4,5,Loyal Customers,1
C002909,Email,East,147,1,540.55,540.55,2025-08-07,2025-08-07,3,4,5,Loyal Customers,1
C003652,Affiliate,West,25,2,540.22,270.11,2024-07-26,2025-12-07,5,5,5,Champions,0
C008931,Affiliate,Central,13,3,539.59,179.86,2025-11-10,2025-12-19,5,5,5,Champions,0
C008078,Direct,South,29,3,539.12,179.71,2025-08-15,2025-12-03,5,5,5,Champions,0
C005968,Paid Search,South,95,2,539.12,269.56,2025-06-24,2025-09-28,3,5,5,Loyal Customers,1
C000814,Direct,North,25,3,538.34,179.45,2025-08-27,2025-12-07,5,5,5,Champions,0
C005776,Direct,West,54,1,537.92,537.92,2025-11-08,2025-11-08,4,4,5,Champions,0
C009879,Direct,West,352,3,537.34,179.11,2024-03-09,2025-01-14,1,5,5,At Risk,1
C005840,Direct,West,277,1,537.05,537.05,2025-03-30,2025-03-30,2,4,5,At Risk,1
C001521,Affiliate,South,57,3,536.87,178.96,2025-08-02,2025-11-05,4,5,5,Champions,0
C001915,Email,West,59,3,536.24,178.75,2025-04-17,2025-11-03,4,5,5,Champions,0
C005647,Affiliate,North,25,2,534.49,267.25,2025-05-14,2025-12-07,5,5,5,Champions,0
C004740,Paid Search,Central,347,2,534.1,267.05,2024-12-18,2025-01-19,1,5,5,At Risk,1
C004729,Organic Search,Central,282,2,534.07,267.03,2025-02-28,2025-03-25,2,5,5,At Risk,1
C002733,Affiliate,North,313,1,533.42,533.42,2025-02-22,2025-02-22,1,4,5,At Risk,1
C005495,Organic Search,East,38,1,533.4,533.4,2025-11-24,2025-11-24,4,4,5,Champions,0
C003060,Affiliate,South,77,2,533.13,266.56,2025-08-13,2025-10-16,4,5,5,Champions,0
C009408,Organic Search,West,212,3,532.55,177.52,2024-03-08,2025-06-03,2,5,5,At Risk,1
C005738,Paid Search,Central,30,5,531.2,106.24,2024-05-20,2025-12-02,5,5,5,Champions,0
C008459,Organic Search,Central,208,2,530.76,265.38,2024-11-25,2025-06-07,2,5,5,At Risk,1
C006300,Paid Search,North,12,4,530.64,132.66,2025-06-10,2025-12-20,5,5,5,Champions,0
C004830,Direct,East,117,2,529.92,264.96,2025-07-10,2025-09-06,3,5,5,Loyal Customers,1
C004194,Affiliate,North,280,3,529.14,176.38,2024-11-12,2025-03-27,2,5,5,At Risk,1
C005731,Affiliate,South,118,2,528.82,264.41,2025-05-21,2025-09-05,3,5,5,Loyal Customers,1
C009073,Organic Search,Central,180,2,528.56,264.28,2025-02-22,2025-07-05,2,5,5,At Risk,1
C003459,Affiliate,West,306,2,528.3,264.15,2024-12-23,2025-03-01,1,5,5,At Risk,1
C000307,Paid Search,South,100,2,526.96,263.48,2025-04-19,2025-09-23,3,5,5,Loyal Customers,1
C000962,Social,South,22,3,526.87,175.62,2025-11-28,2025-12-10,5,5,5,Champions,0
C006984,Affiliate,East,76,2,526.36,263.18,2025-10-06,2025-10-17,4,5,5,Champions,0
C008036,Organic Search,East,157,1,524.98,524.98,2025-07-28,2025-07-28,3,4,5,Loyal Customers,1
C007720,Paid Search,South,30,1,524.72,524.72,2025-12-02,2025-12-02,5,4,5,Champions,0
C002838,Paid Search,South,27,3,524.23,174.74,2025-08-31,2025-12-05,5,5,5,Champions,0
C002095,Direct,East,12,4,522.89,130.72,2025-05-04,2025-12-20,5,5,5,Champions,0
C005311,Organic Search,South,69,2,522.46,261.23,2024-05-20,2025-10-24,4,5,5,Champions,0
C009409,Affiliate,East,1,3,522.2,174.07,2025-05-04,2025-12-31,5,5,5,Champions,0
C005582,Paid Search,South,53,3,521.55,173.85,2025-04-29,2025-11-09,4,5,5,Champions,0
C003731,Direct,East,14,2,521.08,260.54,2025-10-06,2025-12-18,5,5,5,Champions,0
C007239,Social,South,22,2,520.86,260.43,2025-12-02,2025-12-10,5,5,5,Champions,0
C002626,Email,South,82,2,520.85,260.43,2025-08-12,2025-10-11,3,5,5,Loyal Customers,0
C004332,Social,North,355,2,520.85,260.43,2024-04-09,2025-01-11,1,5,5,At Risk,1
C000429,Organic Search,West,20,3,520.83,173.61,2024-11-22,2025-12-12,5,5,5,Champions,0
C007741,Social,South,512,2,520.59,260.29,2024-06-28,2024-08-07,1,5,5,At Risk,1
C004083,Email,East,180,3,520.09,173.36,2025-05-17,2025-07-05,2,5,5,At Risk,1
C006868,Email,West,111,3,519.98,173.33,2025-07-03,2025-09-12,3,5,5,Loyal Customers,1
C006268,Paid Search,West,254,2,519.9,259.95,2025-02-11,2025-04-22,2,5,5,At Risk,1
C004280,Social,East,9,1,519.73,519.73,2025-12-23,2025-12-23,5,4,5,Champions,0
C005216,Paid Search,South,43,3,519.43,173.14,2025-10-04,2025-11-19,4,5,5,Champions,0
C003795,Paid Search,North,68,2,519.02,259.51,2025-09-07,2025-10-25,4,5,5,Champions,0
C008768,Paid Search,West,361,2,517.35,258.68,2024-07-16,2025-01-05,1,5,5,At Risk,1
C005550,Direct,South,150,1,516.49,516.49,2025-08-04,2025-08-04,3,4,5,Loyal Customers,1
C008576,Affiliate,North,351,2,514.9,257.45,2024-08-28,2025-01-15,1,5,5,At Risk,1
C007675,Paid Search,South,68,1,513.87,513.87,2025-10-25,2025-10-25,4,4,5,Champions,0
C007653,Email,North,3,3,512.65,170.88,2025-06-26,2025-12-29,5,5,5,Champions,0
C000406,Direct,East,6,5,512.54,102.51,2025-02-18,2025-12-26,5,5,5,Champions,0
C004339,Affiliate,North,17,3,511.91,170.64,2024-08-20,2025-12-15,5,5,5,Champions,0
C004947,Email,North,15,3,511.86,170.62,2025-07-07,2025-12-17,5,5,5,Champions,0
C002652,Email,South,10,3,511.74,170.58,2025-03-24,2025-12-22,5,5,5,Champions,0
C006408,Direct,West,159,1,511.65,511.65,2025-07-26,2025-07-26,3,4,5,Loyal Customers,1
C005593,Social,North,65,2,510.57,255.28,2025-07-30,2025-10-28,4,5,5,Champions,0
C006504,Affiliate,East,128,2,510.42,255.21,2024-05-12,2025-08-26,3,5,5,Loyal Customers,1
C008964,Affiliate,North,97,1,510.22,510.22,2025-09-26,2025-09-26,3,4,5,Loyal Customers,1
C008278,Email,East,36,2,510.2,255.1,2025-03-23,2025-11-26,4,5,5,Champions,0
C006458,Direct,East,21,4,509.45,127.36,2024-06-25,2025-12-11,5,5,5,Champions,0
C007615,Email,South,15,4,509.0,127.25,2025-04-13,2025-12-17,5,5,5,Champions,0
C005555,Organic Search,Central,483,1,508.92,508.92,2024-09-05,2024-09-05,1,4,5,At Risk,1
C002015,Affiliate,South,65,2,508.19,254.1,2025-07-18,2025-10-28,4,5,5,Champions,0
C006368,Paid Search,West,77,1,507.83,507.83,2025-10-16,2025-10-16,4,4,5,Champions,0
C005028,Organic Search,South,20,2,506.83,253.41,2025-07-09,2025-12-12,5,5,5,Champions,0
C004876,Email,North,156,4,506.82,126.7,2024-04-15,2025-07-29,3,5,5,Loyal Customers,1
C004207,Organic Search,West,37,1,506.75,506.75,2025-11-25,2025-11-25,4,4,5,Champions,0
C001340,Organic Search,South,433,2,506.67,253.34,2024-07-30,2024-10-25,1,5,5,At Risk,1
C008406,Paid Search,North,80,1,505.31,505.31,2025-10-13,2025-10-13,4,4,5,Champions,0
C003181,Paid Search,East,26,2,504.85,252.43,2025-08-22,2025-12-06,5,5,5,Champions,0
C006358,Email,North,172,2,503.22,251.61,2025-06-09,2025-07-13,2,5,5,At Risk,1
C006168,Affiliate,South,73,4,502.79,125.7,2025-04-06,2025-10-20,4,5,5,Champions,0
C005428,Affiliate,West,139,2,502.2,251.1,2025-01-08,2025-08-15,3,5,5,Loyal Customers,1
C003146,Paid Search,Central,109,1,502.0,502.0,2025-09-14,2025-09-14,3,4,5,Loyal Customers,1
C009775,Affiliate,West,7,3,500.96,166.99,2024-11-01,2025-12-25,5,5,5,Champions,0
C003201,Affiliate,East,34,1,500.62,500.62,2025-11-28,2025-11-28,5,4,5,Champions,0
C009611,Organic Search,North,49,4,500.25,125.06,2024-09-23,2025-11-13,4,5,5,Champions,0
C008026,Paid Search,South,14,2,499.81,249.91,2025-10-21,2025-12-18,5,5,5,Champions,0
C009603,Social,East,324,2,499.81,249.9,2024-02-07,2025-02-11,1,5,5,At Risk,1
C004993,Email,East,34,1,499.43,499.43,2025-11-28,2025-11-28,5,4,5,Champions,0
C005088,Organic Search,South,193,2,497.94,248.97,2025-03-04,2025-06-22,2,5,5,At Risk,1
C008007,Affiliate,North,2,3,496.65,165.55,2025-11-10,2025-12-30,5,5,5,Champions,0
C000132,Organic Search,East,3,4,496.1,124.02,2025-10-14,2025-12-29,5,5,5,Champions,0
C001619,Social,North,209,1,495.9,495.9,2025-06-06,2025-06-06,2,4,5,At Risk,1
C008970,Organic Search,North,128,2,495.68,247.84,2025-05-08,2025-08-26,3,5,5,Loyal Customers,1
C008423,Email,Central,5,2,495.01,247.5,2025-11-22,2025-12-27,5,5,5,Champions,0
C001625,Organic Search,South,13,2,494.81,247.4,2025-09-11,2025-12-19,5,5,5,Champions,0
C005657,Affiliate,East,168,4,493.96,123.49,2024-09-14,2025-07-17,2,5,5,At Risk,1
C002956,Organic Search,South,28,2,493.35,246.68,2025-10-16,2025-12-04,5,5,5,Champions,0
C000668,Direct,North,117,3,492.8,164.27,2024-03-27,2025-09-06,3,5,5,Loyal Customers,1
C007687,Paid Search,South,57,2,491.75,245.88,2024-03-21,2025-11-05,4,5,5,Champions,0
C003348,Email,North,114,2,491.72,245.86,2025-08-12,2025-09-09,3,5,5,Loyal Customers,1
C002178,Email,North,2,3,490.79,163.6,2025-12-03,2025-12-30,5,5,5,Champions,0
C001966,Email,West,256,4,490.38,122.59,2024-06-10,2025-04-20,2,5,5,At Risk,1
C000434,Affiliate,North,61,2,490.19,245.1,2025-07-12,2025-11-01,4,5,5,Champions,0
C009374,Organic Search,North,207,2,489.49,244.75,2024-11-30,2025-06-08,2,5,5,At Risk,1
C004742,Affiliate,South,21,3,488.93,162.98,2025-10-07,2025-12-11,5,5,5,Champions,0
C007093,Affiliate,North,11,1,487.77,487.77,2025-12-21,2025-12-21,5,4,5,Champions,0
C004003,Direct,North,49,3,487.09,162.36,2025-06-12,2025-11-13,4,5,5,Champions,0
C001068,Affiliate,East,210,2,486.35,243.18,2025-05-20,2025-06-05,2,5,5,At Risk,1
C005882,Paid Search,South,162,2,485.98,242.99,2025-07-22,2025-07-23,2,5,5,At Risk,1
C009951,Paid Search,West,13,4,485.78,121.44,2024-11-27,2025-12-19,5,5,5,Champions,0
C004636,Affiliate,West,141,2,485.1,242.55,2025-03-08,2025-08-13,3,5,5,Loyal Customers,1
C000217,Paid Search,West,364,1,485.1,485.1,2025-01-02,2025-01-02,1,4,5,At Risk,1
C008351,Email,East,242,1,483.41,483.41,2025-05-04,2025-05-04,2,4,5,At Risk,1
C005009,Affiliate,East,438,1,483.09,483.09,2024-10-20,2024-10-20,1,4,5,At Risk,1
C006845,Email,North,518,2,482.95,241.47,2024-06-02,2024-08-01,1,5,5,At Risk,1
C008530,Paid Search,South,123,2,482.16,241.08,2025-07-31,2025-08-31,3,5,5,Loyal Customers,1
C005166,Email,East,55,3,481.99,160.66,2025-04-07,2025-11-07,4,5,5,Champions,0
C001352,Paid Search,North,63,2,480.72,240.36,2025-05-07,2025-10-30,4,5,5,Champions,0
C009174,Organic Search,West,7,2,480.56,240.28,2025-08-06,2025-12-25,5,5,5,Champions,0
C009469,Paid Search,North,170,2,479.62,239.81,2025-01-09,2025-07-15,2,5,5,At Risk,1
C001515,Organic Search,East,153,3,478.89,159.63,2025-05-29,2025-08-01,3,5,5,Loyal Customers,1
C004418,Paid Search,West,36,4,478.8,119.7,2024-12-28,2025-11-26,4,5,5,Champions,0
C009170,Social,South,24,2,478.03,239.01,2025-08-13,2025-12-08,5,5,5,Champions,0
C009731,Affiliate,South,122,1,477.61,477.61,2025-09-01,2025-09-01,3,4,5,Loyal Customers,1
C009089,Organic Search,North,164,1,476.54,476.54,2025-07-21,2025-07-21,2,4,5,At Risk,1
C004627,Email,North,269,3,475.55,158.52,2024-01-16,2025-04-07,2,5,5,At Risk,1
C006202,Organic Search,South,204,2,475.0,237.5,2024-07-02,2025-06-11,2,5,5,At Risk,1
C005866,Organic Search,South,399,1,474.72,474.72,2024-11-28,2024-11-28,1,4,5,At Risk,1
C007691,Email,West,147,3,474.22,158.07,2025-04-17,2025-08-07,3,5,5,Loyal Customers,1
C005186,Affiliate,East,104,1,473.23,473.23,2025-09-19,2025-09-19,3,4,5,Loyal Customers,1
C007892,Organic Search,East,67,2,473.1,236.55,2025-10-07,2025-10-26,4,5,5,Champions,0
C008858,Paid Search,North,66,2,473.06,236.53,2025-09-01,2025-10-27,4,5,5,Champions,0
C005384,Affiliate,West,301,1,472.51,472.51,2025-03-06,2025-03-06,1,4,5,At Risk,1
C005064,Organic Search,West,91,1,471.84,471.84,2025-10-02,2025-10-02,3,4,5,Loyal Customers,1
C000493,Direct,Central,39,1,470.42,470.42,2025-11-23,2025-11-23,4,4,5,Champions,0
C002376,Email,West,38,2,470.3,235.15,2025-05-27,2025-11-24,4,5,5,Champions,0
C009418,Paid Search,East,137,1,469.25,469.25,2025-08-17,2025-08-17,3,4,5,Loyal Customers,1
C004256,Organic Search,West,77,2,468.88,234.44,2025-08-04,2025-10-16,4,5,5,Champions,0
C000016,Direct,South,22,3,468.39,156.13,2025-11-24,2025-12-10,5,5,5,Champions,0
C007708,Paid Search,South,94,3,468.29,156.1,2025-05-07,2025-09-29,3,5,5,Loyal Customers,1
C002431,Organic Search,North,1,3,467.69,155.9,2025-11-15,2025-12-31,5,5,5,Champions,0
C007986,Direct,West,77,4,467.14,116.78,2025-05-31,2025-10-16,4,5,5,Champions,0
C005819,Email,South,28,1,466.83,466.83,2025-12-04,2025-12-04,5,4,5,Champions,0
C003580,Paid Search,West,392,1,466.23,466.23,2024-12-05,2024-12-05,1,4,5,At Risk,1
C003997,Paid Search,West,170,3,466.1,155.37,2024-11-06,2025-07-15,2,5,5,At Risk,1
C008937,Email,South,234,1,465.06,465.06,2025-05-12,2025-05-12,2,4,5,At Risk,1
C008643,Direct,West,53,2,464.81,232.41,2025-11-07,2025-11-09,4,5,5,Champions,0
C003691,Paid Search,West,44,3,464.41,154.8,2025-07-26,2025-11-18,4,5,5,Champions,0
C008091,Email,South,67,5,464.33,92.87,2024-10-26,2025-10-26,4,5,5,Champions,0
C004072,Direct,Central,71,1,463.62,463.62,2025-10-22,2025-10-22,4,4,5,Champions,0
C007797,Direct,South,166,1,463.59,463.59,2025-07-19,2025-07-19,2,4,5,At Risk,1
C004771,Organic Search,Central,116,4,463.27,115.82,2025-01-08,2025-09-07,3,5,5,Loyal Customers,1
C006285,Affiliate,North,67,1,463.23,463.23,2025-10-26,2025-10-26,4,4,5,Champions,0
C009589,Organic Search,East,38,3,462.79,154.26,2025-03-16,2025-11-24,4,5,5,Champions,0
C008060,Affiliate,East,108,2,462.76,231.38,2025-09-01,2025-09-15,3,5,5,Loyal Customers,1
C008659,Paid Search,North,23,1,462.51,462.51,2025-12-09,2025-12-09,5,4,5,Champions,0
C006744,Affiliate,West,25,4,462.45,115.61,2025-01-14,2025-12-07,5,5,5,Champions,0
C001687,Direct,South,65,2,462.25,231.13,2025-08-13,2025-10-28,4,5,5,Champions,0
C002397,Organic Search,South,21,4,461.4,115.35,2025-05-24,2025-12-11,5,5,5,Champions,0
C000301,Organic Search,West,422,1,461.06,461.06,2024-11-05,2024-11-05,1,4,5,At Risk,1
C006974,Organic Search,North,37,2,461.04,230.52,2024-12-17,2025-11-25,4,5,5,Champions,0
C002841,Organic Search,West,16,4,460.97,115.24,2025-12-03,2025-12-16,5,5,5,Champions,0
C009602,Organic Search,West,398,1,460.63,460.63,2024-11-29,2024-11-29,1,4,5,At Risk,1
C008538,Organic Search,North,33,1,460.0,460.0,2025-11-29,2025-11-29,5,4,5,Champions,0
C000123,Organic Search,West,120,2,459.51,229.75,2025-05-27,2025-09-03,3,5,5,Loyal Customers,1
C007736,Social,South,33,3,459.42,153.14,2025-09-17,2025-11-29,5,5,5,Champions,0
C008168,Email,North,339,2,459.33,229.67,2024-09-30,2025-01-27,1,5,5,At Risk,1
C004307,Organic Search,North,392,2,457.15,228.57,2024-11-19,2024-12-05,1,5,5,At Risk,1
C008929,Affiliate,South,272,2,457.06,228.53,2024-03-28,2025-04-04,2,5,5,At Risk,1
C007050,Direct,South,20,2,456.95,228.48,2024-07-23,2025-12-12,5,5,5,Champions,0
C004941,Direct,East,24,2,456.94,228.47,2025-03-31,2025-12-08,5,5,5,Champions,0
C006444,Affiliate,West,201,1,456.69,456.69,2025-06-14,2025-06-14,2,4,5,At Risk,1
C008711,Email,East,160,1,455.09,455.09,2025-07-25,2025-07-25,3,4,5,Loyal Customers,1
C004148,Affiliate,East,129,1,454.81,454.81,2025-08-25,2025-08-25,3,4,5,Loyal Customers,1
C001791,Social,East,23,4,454.4,113.6,2025-08-20,2025-12-09,5,5,5,Champions,0
C007086,Paid Search,East,218,2,454.31,227.16,2024-12-04,2025-05-28,2,5,5,At Risk,1
C001947,Direct,West,16,3,454.2,151.4,2025-11-29,2025-12-16,5,5,5,Champions,0
C009363,Affiliate,Central,256,1,454.16,454.16,2025-04-20,2025-04-20,2,4,5,At Risk,1
C000874,Email,South,283,2,453.75,226.88,2024-07-23,2025-03-24,2,5,5,At Risk,1
C006390,Organic Search,West,5,2,453.31,226.66,2025-08-27,2025-12-27,5,5,5,Champions,0
C004897,Email,South,322,1,453.04,453.04,2025-02-13,2025-02-13,1,4,5,At Risk,1
C005322,Direct,Central,24,2,452.97,226.48,2025-11-24,2025-12-08,5,5,5,Champions,0
C001042,Paid Search,Central,1,3,452.61,150.87,2025-10-09,2025-12-31,5,5,5,Champions,0
C007200,Affiliate,East,3,2,451.84,225.92,2025-04-17,2025-12-29,5,5,5,Champions,0
C007580,Affiliate,South,249,2,451.27,225.63,2025-04-08,2025-04-27,2,5,5,At Risk,1
C005836,Email,West,46,1,450.46,450.46,2025-11-16,2025-11-16,4,4,5,Champions,0
C005636,Email,Central,37,2,450.17,225.08,2025-08-20,2025-11-25,4,5,5,Champions,0
C003647,Paid Search,South,224,1,450.1,450.1,2025-05-22,2025-05-22,2,4,5,At Risk,1
C003471,Paid Search,South,20,3,449.83,149.94,2025-10-17,2025-12-12,5,5,5,Champions,0
C003622,Affiliate,South,26,2,449.48,224.74,2025-11-12,2025-12-06,5,5,5,Champions,0
C005330,Affiliate,South,207,1,448.89,448.89,2025-06-08,2025-06-08,2,4,5,At Risk,1
C004774,Social,South,304,2,448.32,224.16,2024-10-26,2025-03-03,1,5,5,At Risk,1
C000785,Paid Search,West,47,1,448.09,448.09,2025-11-15,2025-11-15,4,4,5,Champions,0
C007313,Social,South,132,5,447.09,89.42,2025-02-18,2025-08-22,3,5,5,Loyal Customers,1
C007099,Direct,South,429,1,446.95,446.95,2024-10-29,2024-10-29,1,4,5,At Risk,1
C005489,Social,South,95,1,446.6,446.6,2025-09-28,2025-09-28,3,4,5,Loyal Customers,1
C005676,Email,East,13,3,445.59,148.53,2025-02-13,2025-12-19,5,5,5,Champions,0
C001858,Email,South,45,5,445.36,89.07,2025-09-25,2025-11-17,4,5,5,Champions,0
C007316,Organic Search,West,60,3,445.19,148.4,2025-04-03,2025-11-02,4,5,5,Champions,0
C007462,Social,North,273,1,445.05,445.05,2025-04-03,2025-04-03,2,4,5,At Risk,1
C002800,Email,East,13,3,444.65,148.22,2025-12-04,2025-12-19,5,5,5,Champions,0
C008234,Paid Search,Central,47,2,444.59,222.29,2025-09-30,2025-11-15,4,5,5,Champions,0
C002898,Organic Search,West,36,1,444.46,444.46,2025-11-26,2025-11-26,4,4,5,Champions,0
C007051,Affiliate,North,1,2,444.08,222.04,2025-10-31,2025-12-31,5,5,5,Champions,0
C002874,Social,South,416,1,444.08,444.08,2024-11-11,2024-11-11,1,4,5,At Risk,1
C001890,Affiliate,South,67,2,443.44,221.72,2025-10-22,2025-10-26,4,5,5,Champions,0
C002533,Organic Search,East,93,2,443.15,221.58,2025-09-06,2025-09-30,3,5,5,Loyal Customers,1
C001541,Direct,West,206,5,442.52,88.5,2024-09-09,2025-06-09,2,5,5,At Risk,1
C006630,Organic Search,East,360,3,442.34,147.45,2024-06-30,2025-01-06,1,5,5,At Risk,1
C003447,Paid Search,Central,8,4,442.33,110.58,2024-08-01,2025-12-24,5,5,5,Champions,0
C000660,Affiliate,South,46,2,442.11,221.06,2025-10-15,2025-11-16,4,5,5,Champions,0
C001648,Paid Search,West,83,4,441.89,110.47,2025-06-06,2025-10-10,3,5,5,Loyal Customers,0
C009845,Affiliate,West,217,2,441.72,220.86,2024-05-09,2025-05-29,2,5,5,At Risk,1
C009952,Affiliate,North,94,2,439.86,219.93,2025-09-15,2025-09-29,3,5,5,Loyal Customers,1
C003763,Email,West,79,2,439.42,219.71,2025-08-21,2025-10-14,4,5,5,Champions,0
C001325,Organic Search,South,64,3,438.79,146.26,2025-09-10,2025-10-29,4,5,5,Champions,0
C001387,Organic Search,East,15,3,438.22,146.07,2025-10-02,2025-12-17,5,5,5,Champions,0
C008283,Social,South,706,1,437.76,437.76,2024-01-26,2024-01-26,1,4,5,At Risk,1
C008750,Email,North,50,3,437.44,145.81,2024-09-14,2025-11-12,4,5,5,Champions,0
C008031,Direct,North,189,2,436.91,218.45,2025-05-28,2025-06-26,2,5,5,At Risk,1
C009546,Email,South,45,4,436.52,109.13,2024-11-28,2025-11-17,4,5,5,Champions,0
C006180,Affiliate,South,38,2,436.46,218.23,2025-10-07,2025-11-24,4,5,5,Champions,0
